"CensoPorModalidad","IdMarea","CodigoCFR","Nombre","PuertoBase","Eslora","Peso_DO","Peso_NV"
"ARTES MENORES EN CANTABRICO NW","29229309_2019-04-10","ESP000026380","Goiz Argi Berria","Pasaia",7.4,1126,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-04-15","ESP000026380","Goiz Argi Berria","Pasaia",7.4,709,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-05-16","ESP000026380","Goiz Argi Berria","Pasaia",7.4,3.8,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-05-24","ESP000026380","Goiz Argi Berria","Pasaia",7.4,54.5,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-06-01","ESP000026380","Goiz Argi Berria","Pasaia",7.4,40.5,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-06-26","ESP000026380","Goiz Argi Berria","Pasaia",7.4,10.1,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-07-15","ESP000026380","Goiz Argi Berria","Pasaia",7.4,75,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-07-16","ESP000026380","Goiz Argi Berria","Pasaia",7.4,61.7,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-07-17","ESP000026380","Goiz Argi Berria","Pasaia",7.4,54.3,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-07-19","ESP000026380","Goiz Argi Berria","Pasaia",7.4,32.9,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-07-22","ESP000026380","Goiz Argi Berria","Pasaia",7.4,100.7,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-07-23","ESP000026380","Goiz Argi Berria","Pasaia",7.4,115.1,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-07-24","ESP000026380","Goiz Argi Berria","Pasaia",7.4,56.2,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-08-06","ESP000026380","Goiz Argi Berria","Pasaia",7.4,47.8,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-08-07","ESP000026380","Goiz Argi Berria","Pasaia",7.4,25,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-08-08","ESP000026380","Goiz Argi Berria","Pasaia",7.4,27.3,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-08-14","ESP000026380","Goiz Argi Berria","Pasaia",7.4,19.7,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-09-13","ESP000026380","Goiz Argi Berria","Pasaia",7.4,26.7,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-09-16","ESP000026380","Goiz Argi Berria","Pasaia",7.4,39.4,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-09-17","ESP000026380","Goiz Argi Berria","Pasaia",7.4,29.1,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-09-18","ESP000026380","Goiz Argi Berria","Pasaia",7.4,34.8,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-09-19","ESP000026380","Goiz Argi Berria","Pasaia",7.4,18.7,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-09-27","ESP000026380","Goiz Argi Berria","Pasaia",7.4,33.1,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-10-04","ESP000026380","Goiz Argi Berria","Pasaia",7.4,27.3,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-10-05","ESP000026380","Goiz Argi Berria","Pasaia",7.4,15.7,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-11-19","ESP000026380","Goiz Argi Berria","Pasaia",7.4,24.65,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-11-20","ESP000026380","Goiz Argi Berria","Pasaia",7.4,20.5,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-11-26","ESP000026380","Goiz Argi Berria","Pasaia",7.4,16.3,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-12-04","ESP000026380","Goiz Argi Berria","Pasaia",7.4,13.9,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-12-05","ESP000026380","Goiz Argi Berria","Pasaia",7.4,16.3,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-12-06","ESP000026380","Goiz Argi Berria","Pasaia",7.4,11.88,NA
"ARTES MENORES EN CANTABRICO NW","29229309_2019-12-07","ESP000026380","Goiz Argi Berria","Pasaia",7.4,13.2,NA
"ARTES MENORES EN CANTABRICO NW",NA,"ESP000026380","Goiz Argi Berria","Pasaia",7.4,NA,7445.4
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-12","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,438.6,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-15","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,677.6,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-18","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,948,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-19","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1714,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-20","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1655,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-21","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1341,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-22","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,2220,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-25","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,840,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-27","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1250,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-28","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1228,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-03-29","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1158,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-04-01","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1466,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-04-02","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,2518,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-04-05","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,529,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-04-08","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1378,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-04-09","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,678,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-04-10","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,1322,NA
"ARTES MENORES EN CANTABRICO NW","31961860_2019-04-11","ESP000026510","Irina III (ex Igai Segundo)","Plentzia",9.9,893,NA
