"Nombre_Buque","Puerto_Base","Censo","Trip","Fecha_Desembarco","Dia","Mes","Ano","Zona2","Metier","Peso","Metier_Rev","check"
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530585,2020-01-19,20,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",14506.264,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530671,2020-01-26,27,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",16660.9195,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530771,2020-02-02,3,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",13199.8938,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530882,2020-02-09,10,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",16000.6295,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530996,2020-02-16,17,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",6866.968,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531150,2020-02-23,24,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",10745.7712,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531331,2020-02-29,2,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",12012.4935,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531482,2020-03-05,6,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",5344.1774,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531680,2020-03-10,11,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",8752.9791,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531927,2020-03-15,16,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",7838.1135,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",532602,2020-03-22,23,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",18462.2355,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",532975,2020-03-29,30,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",12662.567,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533209,2020-04-02,3,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",10268.1362,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533272,2020-04-06,6,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",9685.6797,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533374,2020-04-11,13,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",16269.5213,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533553,2020-04-15,16,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",10126.9736,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533638,2020-04-19,20,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",15683.6394,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533796,2020-04-23,23,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",7386.006,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533943,2020-04-25,27,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",9353.0134,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534164,2020-04-29,30,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",10097.9607,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534235,2020-05-02,4,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",10425.4695,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534381,2020-05-06,7,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",8831.4896,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534414,2020-05-07,8,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",5565,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534474,2020-05-10,11,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",15569.51,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534609,2020-05-13,14,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",9987.5374,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534689,2020-05-17,18,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",9488.2855,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534856,2020-05-20,21,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",10070.1559,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534907,2020-05-24,25,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",10408.093,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535013,2020-05-27,28,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",11646.8559,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535109,2020-05-30,1,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",14456.2453,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535237,2020-06-03,4,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13094.321,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535328,2020-06-06,8,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",11935.976,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535383,2020-06-10,11,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13756.4655,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535457,2020-06-13,15,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",12356.877,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535553,2020-06-17,18,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",14401.303,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535625,2020-06-20,22,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13745.97,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535761,2020-06-24,25,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",10438.0005,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535816,2020-06-27,29,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13177.183,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535972,2020-07-01,2,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",13732.499,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536056,2020-07-04,6,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",12060.4515,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536186,2020-07-08,9,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",13141.492,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536255,2020-07-11,13,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",10253.3004,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536377,2020-07-15,16,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",16777.6865,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536447,2020-07-18,20,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",12466.24,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536565,2020-07-22,23,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",13199.795,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536638,2020-07-26,27,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",10604.9015,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536725,2020-07-28,29,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",8265.8405,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536808,2020-08-01,3,8,2020,"27.8.abde","PTB_DEF_>=70_0_0",18260.957,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536894,2020-08-05,6,8,2020,"27.8.abde","PTB_DEF_>=70_0_0",13051.6775,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536983,2020-08-08,10,8,2020,"27.8.abde","PTB_DEF_>=70_0_0",11372.43,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538150,2020-09-28,28,9,2020,"27.8.abde","PTB_DEF_>=70_0_0",8362.601,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538194,2020-09-30,30,9,2020,"27.8.abde","PTB_DEF_>=70_0_0",10763.372,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538379,2020-10-02,5,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",7259.9895,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538440,2020-10-07,8,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",8922.612,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538562,2020-10-10,12,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",15448.539,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538712,2020-10-14,15,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",12685.6565,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538804,2020-10-17,19,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",10597.638,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539021,2020-10-21,22,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",10740.2006,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539152,2020-10-24,26,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",13598.2031,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539276,2020-10-28,29,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",11218.9257,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539352,2020-10-31,2,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",13186.2963,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539659,2020-11-04,5,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",13639.3533,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539770,2020-11-07,9,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",27866.401,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539962,2020-11-11,12,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",23701.52,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",540159,2020-11-14,16,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",18259.048,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552314,2020-11-18,19,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",27951.883,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552479,2020-11-21,23,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",30523.1242,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552621,2020-11-25,26,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",24714.5752,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552771,2020-11-28,30,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",23686.189,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552936,2020-12-03,3,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",27884.6494,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553040,2020-12-06,7,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",22920.5756,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553056,2020-12-09,10,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",28604.808,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553113,2020-12-12,14,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",13785.75,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553216,2020-12-17,17,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",33898.5906,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553299,2020-12-20,21,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",36884.9636,"PTB_DEF_>=70_0_0",TRUE
