"IdBuque","fcCambio","Nombre","CodigoCFR","EsloraTotal","EsloraPP","ArqueoGT","FechaCambioDatosTecnicos","FechaCambioDatosMotor","PotenciaPropulsionTotalKW","FcCambioIdentificacion","PuertoBase","AL5_PuertoBase","ProvinciaPuertoBase","CensoPorModalidad","FcEfectoInicial","fcCambio2"
35978,1989-05-10,"AS DE OROS","ESP000012246",7.86,6.17,2.66,1989-05-10,1989-05-10,34.56844,1989-05-10,"La Linea de la Concepción","ESLLI","CADIZ","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
35979,2014-10-02,"ANTONIO","ESP000012247",7.7,5.87,2.77,1989-05-10,2014-10-02,30.89094,2013-06-11,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2014-10-02
35981,1992-02-19,"EXPRES","ESP000012249",9.1,6.2,3.96,1989-05-10,1992-02-19,21.32946,1989-05-10,"La Linea de la Concepción","ESLLI","CADIZ","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1992-02-19
35982,2013-03-08,"HERMINIA GARCIA","ESP000012250",7.1,5.8,1.86,1996-05-06,2007-01-23,7.35498,2013-03-08,"Málaga","ESAGP","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2013-03-08
35990,2007-11-12,"SAN MANUEL","ESP000012261",10,7,5.36,1989-05-10,1999-02-23,44.12992,2007-11-12,"Tarifa","ESTRF","CADIZ","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2007-11-12
35991,2015-12-10,"SAN FRANCISCO","ESP000012262",11.9,NA,8.47,1989-05-10,2015-12-10,18.38746,1989-05-10,"La Linea de la Concepción","ESLLI","CADIZ","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2015-12-10
35993,1999-04-26,"DOLORES","ESP000012266",7,6.8,1.43,1998-10-22,1999-04-26,14.70997,1992-11-02,"Castillo del Romeral","ESCCM","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,1999-04-26
35997,2019-10-30,"ANGEL","ESP000012271",7.2,NA,1.34,1989-05-10,2019-10-30,11.69,1989-05-10,"Arguineguín","ESARI","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2019-10-30
35998,2000-07-19,"MAR NEGRO","ESP000012272",8.32,NA,1.5,2000-07-19,1997-04-09,16.91647,1989-05-10,"Arguineguín","ESARI","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2000-07-19
36005,1997-12-01,"PROSPERIDAD","ESP000012280",8.1,6.35,2.68,1989-05-10,1997-12-01,20.59396,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1997-12-01
36014,1989-05-10,"FELIX GOMEZ","ESP000012291",5.4,4.4,0.78,1989-05-10,1989-05-10,5.14849,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36016,1989-05-10,"MARIA EUGENIA","ESP000012293",4.85,4.5,0.7,1989-05-10,1989-05-10,5.88399,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36018,2015-01-29,"MANOLO Y JUAN","ESP000012295",6.4,3.65,1.27,1989-05-10,2015-01-29,3.67749,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2015-01-29
36028,1989-05-10,"JOSE Y EVA","ESP000012307",5.75,NA,1.07,1989-05-10,1989-05-10,7.35498,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36029,1989-05-10,"ANDRES Y FRANCISCA","ESP000012308",5.7,4.5,0.92,1989-05-10,1989-05-10,7.35498,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36033,1989-05-10,"FRANCISCO BENZAL","ESP000012313",8.5,7.83,3.39,1989-05-10,1989-05-10,44.12992,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36034,1995-11-13,"MIGUELITO","ESP000012314",6.55,5.75,1.49,1989-05-10,1995-11-13,21.32946,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1995-11-13
36035,2014-11-21,"SEGURA","ESP000012315",7.49,6,1.64,1989-05-10,1989-05-10,22.06496,2014-11-21,"La Linea de la Concepción","ESLLI","CADIZ","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2014-11-21
36043,2015-02-26,"LINA MARI","ESP000012324",11.91,7,13.07,1989-05-10,2015-02-26,44.12992,1989-05-10,"Estepona","ESEPN","MALAGA","CERCO EN EL MEDITERRANEO",1989-05-10,2015-02-26
36046,2016-08-07,"JULITA","ESP000012327",6.94,NA,2.55,1989-05-10,2016-08-07,36.77493,1992-11-02,"Huelva","ESHUV","HUELVA","ARTES MENORES  EN EL GOLFO DE CADIZ",1989-05-10,2016-08-07
36068,2012-01-19,"MAR MENOR","ESP000012359",7.5,NA,2.12,1989-05-10,2000-09-11,36.76758,2012-01-19,"Águilas","ESAGU","MURCIA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2012-01-19
36072,2013-02-13,"DIFERENTE","ESP000012363",9,7.4,2.81,1989-05-10,2000-04-28,50.01391,2013-02-13,"San Pedro del Pinatar","ESSPP","MURCIA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2013-02-13
36089,2018-02-19,"PERLA DEL SUR","ESP000012383",8.6,7.8,4.2,1989-05-10,2016-08-23,36.03943,2018-02-19,"Sanlucar De Barrameda","ESSBA","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",2006-11-15,2018-02-19
36101,2018-01-10,"MI JILGUERITA","ESP000012397",8.4,4.8,3.68,1989-05-10,1989-05-10,19.12296,2018-01-10,"Chipiona","ESCHP","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",1989-05-10,2018-01-10
36111,2018-01-30,"JOSE Y DOLORES","ESP000012409",16.4,13.25,30.02,2002-09-30,1994-04-11,176.5197,2018-01-30,"Puerto de Santa Maria","ESPSM","CADIZ","ARRASTRE DE FONDO  EN EL GOLFO DE CADIZ",1989-05-10,2018-01-30
36112,1989-05-10,"ABEL Y DAVID","ESP000012410",7.7,6.03,1.87,1989-05-10,1989-05-10,22.06496,1989-05-10,"Sanlucar De Barrameda","ESSBA","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",1989-05-10,1989-05-10
36116,2008-04-28,"MILAGROSA","ESP000012415",8,4.85,2.53,1989-05-10,2008-04-28,25.74245,1989-05-10,"Sanlucar De Barrameda","ESSBA","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",1989-05-10,2008-04-28
36117,2018-12-17,"DELFIN II","ESP000012416",10.07,7.95,5.77,2001-03-28,2018-12-17,9.56,1989-05-10,"Sanlucar De Barrameda","ESSBA","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",1989-05-10,2018-12-17
36123,2001-11-05,"CAÑABOTA","ESP000012422",15.2,8.25,17.48,1989-05-10,1999-11-23,73.54987,2001-11-05,"Sanlucar De Barrameda","ESSBA","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",2001-10-30,2001-11-05
36124,2013-10-30,"NUEVO VARADERO SEGUNDO","ESP000012424",11.52,NA,7.15,1989-05-10,2013-10-30,22.06496,2008-06-26,"Arguineguín","ESARI","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2013-10-30
36128,1992-09-09,"TORREMOLINOS","ESP000012429",8.1,4.3,2.69,1989-05-10,1989-10-09,18.38746,1992-09-09,"Málaga","ESAGP","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1992-09-09,1992-09-09
36129,2002-04-23,"JAIMAR","ESP000012430",6.07,NA,1.66,1998-03-18,2002-04-23,18.38746,1998-03-18,"Luanco","ESLCO","PRINCIPADO DE ASTURIAS","ARTES MENORES EN CANTABRICO NW",1998-03-18,2002-04-23
36167,2004-08-24,"VICENTE","ESP000012483",8.74,NA,2.54,1989-05-10,1999-06-21,33.83294,2004-08-24,"Viavelez","ESVIZ","PRINCIPADO DE ASTURIAS","ARTES MENORES EN CANTABRICO NW",1989-05-10,2004-08-24
36197,1998-10-19,"MARY","ESP000012522",7,5.6,2.42,1989-05-10,1989-05-10,22.06496,1998-10-19,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1998-10-19
36199,1989-05-10,"LOS CUATRO HERMANOS","ESP000012525",8.1,NA,2.33,1989-05-10,1989-05-10,16.18097,1989-05-10,"Marbella","ESMQE","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36200,2007-07-17,"DAVID","ESP000012526",5.8,5.6,1.38,1989-05-10,1989-05-11,22.06496,2007-07-17,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2007-07-17
36204,2016-05-25,"LA NONA","ESP000012531",7.4,NA,2.22,1989-05-10,1994-06-29,55.1624,2016-05-25,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2016-05-25
36205,2007-07-12,"SAMUEL","ESP000012532",9.1,NA,4.21,2007-07-12,2007-07-12,22.06496,2004-06-29,"Marbella","ESMQE","MALAGA","CERCO EN EL MEDITERRANEO",2004-06-29,2007-07-12
36207,2012-02-14,"LOS GONZALEZ","ESP000012535",8.3,6.9,2.89,1989-05-10,1989-05-10,22.06496,2012-02-14,"Fuengirola","ESFGL","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2012-02-14
36208,1989-05-10,"ANTONIO Y MARIA","ESP000012536",5.88,NA,1.24,1989-05-10,1989-05-10,14.70997,1989-05-10,"Marbella","ESMQE","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36215,2012-11-12,"ALBERT","ESP000012547",6.49,NA,1.43,1989-05-10,2012-01-27,26.8457,2012-11-12,"La Escala","ESGLE","GERONA","ARTES MENORES EN EL MEDITERRANEO",2012-05-04,2012-11-12
36225,2015-04-07,"DOS HERMANOS","ESP000012558",6.92,4,1.78,1989-05-10,2015-04-07,22.06496,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2015-04-07
36229,2017-10-25,"SULEYKA","ESP000012564",6.06,4.4,1.48,1989-05-10,2017-10-25,22.06,2015-04-15,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2017-10-25
36229,2019-05-29,"SULEYKA","ESP000012564",6.06,4.4,1.48,1989-05-10,2017-10-25,22.06,2019-05-29,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2019-05-29
36231,2013-01-25,"HERMANOS LEON","ESP000012566",4.83,3.77,0.52,1995-04-12,1995-04-12,4.41299,2013-01-25,"Marbella","ESMQE","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1995-04-12,2013-01-25
36246,2015-08-13,"FELICIDAD","ESP000012584",8.14,NA,3.87,1989-05-10,2015-08-13,25.74245,1989-05-10,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2015-08-13
36248,2012-05-02,"CAÑADA","ESP000012587",9.8,NA,3.54,1989-05-10,2000-02-07,44.12992,2012-05-02,"Marbella","ESMQE","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2012-05-02
36253,2008-12-11,"MAR AZUL","ESP000012593",8.53,NA,2.72,1989-05-10,2001-05-28,18.38746,2008-12-11,"Puerto del Carmen","ESPUC","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2008-12-11
36254,2009-09-17,"TAJOYO","ESP000012594",8.45,NA,2.73,1989-05-10,2009-09-17,11.69443,2008-12-11,"Puerto del Carmen","ESPUC","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2009-09-17
36257,2011-11-14,"MAR AZUL","ESP000012597",10.33,9.75,5.45,1989-05-10,2009-12-23,38.24593,2011-11-14,"Arrecife de Lanzarote","ESACE","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2011-11-14
36258,2013-05-07,"NUESTRA SEÑORA DEL CARMEN","ESP000012598",6.87,NA,1.56,1989-05-10,1989-05-10,17.65197,2013-05-07,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2013-05-07
36261,2008-12-11,"NIEVES","ESP000012602",6.8,NA,1.52,1989-05-10,1989-05-10,16.18097,2008-12-11,"Puerto del Carmen","ESPUC","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2008-12-11
36277,2016-11-15,"NAUZET I","ESP000012623",5.15,NA,0.85,1989-05-10,2010-04-23,3.68,2016-11-15,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2016-11-15
36280,1998-06-08,"SARA","ESP000012627",7.83,NA,2.4,1989-05-10,1998-06-08,18.38746,1989-05-10,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,1998-06-08
36284,2011-06-09,"SIRENA DEL MAR","ESP000012631",7.21,NA,2.18,2007-11-12,2007-04-17,25,2011-06-09,"Orzola","ESOZL","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2011-06-09
36285,2015-11-27,"SANTA ROSA","ESP000012632",10,NA,6.03,1989-05-10,2015-11-27,22.06496,1998-02-28,"Gran Tarajal","ESGTL","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2015-11-27
36291,2018-09-14,"DOMINGA I","ESP000012639",11.4,NA,6.01,1989-05-10,1998-02-11,61.78189,2018-09-14,"Arrecife de Lanzarote","ESACE","LAS PALMAS","ARTES MENORES EN CANARIAS",2003-03-20,2018-09-14
36291,2019-08-30,"DOMINGA I","ESP000012639",11.4,NA,6.01,1989-05-10,1998-02-11,61.78189,2019-08-30,"Puerto del Rosario","ESFUE","LAS PALMAS","ARTES MENORES EN CANARIAS",2003-03-20,2019-08-30
36294,2001-12-26,"TAFIRA","ESP000012644",36.83,32.65,259,1989-05-10,2000-11-30,345.68441,2001-12-26,"Vigo","ESVGO","PONTEVEDRA","PALANGRE DE SUPERFICIE EN AGUAS INTERNACIONALES",2001-01-21,2001-12-26
36303,1998-05-15,"YANIRA DOLORES","ESP000012654",5.14,NA,0.86,1989-05-10,1989-05-10,6.61948,1998-05-15,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,1998-05-15
36305,2008-12-11,"GLORIA","ESP000012656",8.75,NA,2.74,1989-05-10,1989-05-10,14.70997,2008-12-11,"Puerto del Carmen","ESPUC","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2008-12-11
36310,2007-06-11,"JOVEN CARMEN","ESP000012665",6.1,NA,1.15,1989-05-10,2007-06-11,12.50347,1998-05-15,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2007-06-11
36326,2013-03-13,"MALASPINA","ESP000012685",7.09,NA,1.8,2003-10-22,1989-05-10,4.41299,2013-03-13,"Puerto del Carmen","ESPUC","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2013-03-13
36330,2007-10-15,"MACHOL","ESP000012689",7.21,NA,1.63,1989-05-10,2007-09-06,11.03248,2007-10-15,"Playa Blanca","ESQLY","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2007-10-15
36342,2006-10-02,"BASILISA","ESP000012706",9.49,7.75,4.01,1989-05-10,2006-08-02,63.97,2006-10-02,"Arrecife de Lanzarote","ESACE","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2006-10-02
36343,2006-02-28,"BUEN JESUS","ESP000012707",7.35,NA,1.99,1989-05-10,2006-02-28,18.38746,1998-05-15,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2006-02-28
36348,2000-07-25,"CLEO","ESP000012713",7.03,NA,1.56,1989-05-10,2000-07-25,7.35498,1998-05-15,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2000-07-25
36349,2008-12-10,"CARMITA","ESP000012714",7.07,NA,1.44,1989-05-10,1989-05-10,14.70997,2008-12-10,"Puerto del Carmen","ESPUC","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2008-12-10
36351,2009-05-21,"CENTELLA","ESP000012717",8.78,NA,2.97,2009-05-21,2009-05-21,33.09744,1991-04-26,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2009-05-21
36353,2016-05-16,"CIMA DE ORO","ESP000012721",27.65,24.25,106,1989-05-10,2001-03-16,330.97443,2003-03-20,"Arrecife de Lanzarote","ESACE","LAS PALMAS","ATUNEROS CAÑEROS CANARIAS",2016-05-16,2016-05-16
36369,2007-10-15,"GRAN PODER DE DIOS","ESP000012741",6.58,5.5,1.45,1989-05-10,2000-06-19,14.70997,2007-10-15,"Playa Blanca","ESQLY","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2007-10-15
36378,1999-04-07,"MARTA","ESP000012751",8.28,NA,2.92,1989-05-10,1999-04-07,21.32946,1989-05-10,"Arguineguín","ESARI","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,1999-04-07
36388,2011-05-25,"CLAVEL DE MAYO","ESP000012762",13.6,NA,7.03,1989-05-10,1998-02-13,70.60788,2011-05-25,"Cudillero","ESCLO","PRINCIPADO DE ASTURIAS","ARTES MENORES EN CANTABRICO NW",2011-05-25,2011-05-25
36410,2017-09-18,"SAN ANTONIO PADUA","ESP000012791",8.52,NA,2.52,1989-05-10,2000-05-09,36.77493,2017-09-18,"Ayamonte","ESAYA","HUELVA","ARTES MENORES  EN EL GOLFO DE CADIZ",1989-05-10,2017-09-18
36410,2019-06-18,"SAN ANTONIO PADUA","ESP000012791",8.52,NA,2.52,1989-05-10,2000-05-09,36.77493,2019-06-18,"Isla Cristina","ESZGA","HUELVA","ARTES MENORES  EN EL GOLFO DE CADIZ",1989-05-10,2019-06-18
36443,2002-06-19,"MARIA ESTEFANIA","ESP000012838",16.63,13.8,20.02,1989-05-10,1995-07-14,91.93734,2002-06-19,"Laredo","ESLDO","CANTABRIA","ARTES MENORES EN CANTABRICO NW",2002-06-19,2002-06-19
36457,1989-05-10,"CAP BLANCH","ESP000012859",5.44,5.05,1.05,1989-05-10,1989-05-10,5.14849,1989-05-10,"Rosas","ESROS","GERONA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36458,1989-05-10,"FLOR DEL DIA","ESP000012860",7.43,NA,1.5,1989-05-10,1989-05-10,8.82598,1989-05-10,"Rosas","ESROS","GERONA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36462,1989-05-10,"MERCEDES","ESP000012865",5.7,5.44,0.8,1989-05-10,1989-05-10,16.91647,1989-05-10,"Rosas","ESROS","GERONA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36485,2002-02-21,"LA SEU","ESP000012900",22.09,NA,42.94,1989-05-10,2002-02-21,220.64962,1989-05-10,"Vilanova y la Geltrú","ESVLG","BARCELONA","ARRASTRE DE FONDO EN EL MEDITERRANEO",1989-05-10,2002-02-21
36494,2001-04-24,"DAVID","ESP000012916",6.6,NA,3.8,1989-05-10,2001-04-24,44.12992,1989-05-10,"Javea","ESJAV","ALICANTE","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2001-04-24
36507,1989-05-10,"CISCAR","ESP000012931",7.1,5,1.68,1989-05-10,1989-05-10,19.12296,1989-05-10,"Málaga","ESAGP","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36533,2008-12-16,"HERMANOS GASENI","ESP000012976",8.16,NA,3.74,1989-05-10,2008-12-16,58.8399,1989-05-10,"Tarragona","ESTAR","TARRAGONA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2008-12-16
36534,2013-04-19,"L'AVI CHICHI","ESP000012977",7.05,NA,1.67,1989-05-10,2013-04-19,21.32946,2005-01-24,"Palamós","ESPAL","GERONA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2013-04-19
36537,2016-05-11,"O BALCON DA RIA","ESP000012980",5.31,NA,0.99,1989-05-10,2016-05-11,7.28143,2001-02-07,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2016-05-11
36540,2018-02-09,"CHIMARRO","ESP000012984",5.06,NA,1.01,1989-05-10,2018-02-09,11.03248,1989-05-10,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-02-09
36553,2002-06-27,"RAPIDO","ESP000013004",6.52,5,1,2002-06-27,1989-05-10,2.94199,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-06-27
36561,2004-05-03,"ESTRELLA DEL MAR","ESP000013031",10.5,NA,6.8,1989-05-10,1989-05-10,73.54987,2004-05-03,"Laredo","ESLDO","CANTABRIA","ARTES MENORES EN CANTABRICO NW",1998-04-27,2004-05-03
36594,2017-05-18,"CRISTO","ESP000013075",8.4,NA,3.73,1989-05-10,1999-06-04,22.06496,2017-05-18,"Marbella","ESMQE","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2017-05-18
36595,2017-08-02,"MARI DELI","ESP000013077",7.27,NA,2.1,1989-05-10,2017-08-02,8.82598,2014-12-12,"Málaga","ESAGP","MALAGA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2017-08-02
36600,2012-02-16,"LAS PLAYITAS","ESP000013086",8.2,NA,4.05,1989-05-10,2012-02-16,66.19488,1989-05-10,"Las Palmas - Puerto de la Luz","ESLPA","LAS PALMAS","ARTES MENORES EN CANARIAS",1989-05-10,2012-02-16
36602,2018-06-14,"COLIN","ESP000013088",4.7,NA,0.74,1989-05-10,2018-06-14,18.38746,2004-02-10,"La Puebla del Caramiñal","ESLPC","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-06-14
36602,2019-02-05,"COLIN","ESP000013088",4.7,NA,0.74,1989-05-10,2019-02-05,18.38,2004-02-10,"La Puebla del Caramiñal","ESLPC","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-02-05
36604,1989-05-10,"RINCHA","ESP000013091",13.08,11.8,14.12,1989-05-10,1989-05-10,66.19488,1989-05-10,"Portonovo","ESZJN","PONTEVEDRA","CERCO EN CANTABRICO NW",1989-05-10,1989-05-10
36609,1989-05-10,"MARIA DEL CARMEN","ESP000013097",9.5,7.6,3.6,1989-05-10,1989-05-10,51.48491,1989-05-10,"San Pedro del Pinatar","ESSPP","MURCIA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36610,1989-05-10,"LINIER","ESP000013098",10.28,8.2,4.5,1989-05-10,1989-05-10,44.12992,1989-05-10,"San Pedro del Pinatar","ESSPP","MURCIA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,1989-05-10
36622,2005-05-05,"MOROUSO","ESP000013113",6.3,NA,1.55,1989-05-10,2005-05-05,11.03248,2001-02-21,"Corme","ESCOX","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2005-05-05
36629,2010-09-10,"VICTOR","ESP000013121",4.73,NA,0.75,1989-05-10,2010-09-10,7.28143,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-09-10
36633,2011-12-15,"SARIÑO","ESP000013126",8,NA,1.75,1989-05-10,2011-12-15,17.28422,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-12-15
36641,2014-04-03,"SOBRIDO","ESP000013138",5.9,NA,1.23,1989-05-10,2014-04-03,36.77493,2005-07-11,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-04-03
36654,2015-03-31,"ANTONIO MENDEZ","ESP000013155",5.86,NA,1.13,1994-02-23,2015-03-31,18.38746,1995-11-17,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1994-02-23,2015-03-31
36658,2014-05-08,"RAFAEL","ESP000013161",6.5,NA,1.75,1989-05-10,2014-05-08,18.38746,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-05-08
36666,1989-05-10,"ELVIRITA","ESP000013173",5.9,NA,0.86,1989-05-10,1989-05-10,2.20649,1989-05-10,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
36668,2015-02-19,"YOLI","ESP000013175",6.02,NA,1.56,1989-05-10,2015-02-19,14.70997,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2015-02-19
36681,2011-02-02,"JABINO","ESP000013198",6.15,NA,1.72,1989-05-10,2011-02-02,18.38746,2007-05-04,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1991-09-13,2011-02-02
36683,2013-11-29,"TOMASITO","ESP000013200",5.05,NA,0.98,1989-05-10,2013-11-29,18.38746,1994-05-10,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-11-29
36684,2014-06-11,"CORNECHO","ESP000013202",5.35,NA,1.19,1989-05-10,2014-06-11,22.06496,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-06-11
36701,2008-09-24,"GATA NOVA","ESP000013228",6.2,NA,0.94,1989-05-10,2008-09-24,6.61948,1989-05-10,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2008-09-24
36707,2008-09-04,"EXPERTO","ESP000013235",6.2,4.6,1.16,1989-05-10,2008-09-04,6.61948,1989-05-10,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2008-09-04
36708,1997-11-04,"EGO","ESP000013236",6.23,NA,1.01,1989-05-10,1997-11-04,11.76798,1989-05-10,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1997-11-04
36748,2019-11-20,"SIEMPRE MONCHO","ESP000013300",9.25,7.2,3.81,1989-05-10,1997-10-02,10.29698,2019-11-20,"Barallobre","ESBLE","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-11-20
36751,2013-03-27,"MARIA II","ESP000013306",8,NA,2.68,1989-05-10,2013-03-27,25.00695,1989-05-10,"La Escala","ESGLE","GERONA","ARTES MENORES EN EL MEDITERRANEO",1989-05-10,2013-03-27
36758,2005-04-15,"BLANDA SEGUNDO","ESP000013315",22.38,20.7,94.9,1989-05-10,2005-04-15,316.26446,1989-05-10,"Blanes","ESBLA","GERONA","ARRASTRE DE FONDO EN EL MEDITERRANEO",1989-05-10,2005-04-15
36764,2011-11-29,"SAN JOSE","ESP000013322",8.5,6.85,3.3,1989-05-10,2003-11-06,23.53596,2011-11-29,"Los Abrigos","ESABG","SANTA CRUZ DE TENERIFE","ARTES MENORES EN CANARIAS",1989-05-10,2011-11-29
