NombreBuque;NombreZona;FechaVenta;NombrePuerto;FechaAnalisis;Especie Oficial;Especie Científico;Especie Inglés;Especie ALFA3;NumMuestra;NombreEstado;Codigo;Criterio edad;Escala madurez;Observaciones;NumPez;TallaTotal;PesoTotal;PesoEvisc;NombreSexo;NombreEstMadSexual;NombreRpl;PesoGonadas;PesoHigado;TieneOtolito;Edad1;Lector1;Edad2;Lector2;EdadFinal;Observaciones1
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;4;381;392,9;;Hembra;3;;34,66;;VERDADERO;10;IÑAKI;9;Naiara;10;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;5;394;409,2;;Hembra;3;;26,38;;VERDADERO;11;IÑAKI;11;Naiara;11;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;6;379;370,9;;Hembra;3;;36,22;;VERDADERO;9;IÑAKI;10;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;7;367;354,6;;Hembra;3;;24,52;;VERDADERO;8;IÑAKI;8;Naiara;8;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;8;344;277;;Hembra;3;;13,65;;VERDADERO;4;IÑAKI;4;Naiara;4;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;9;357;326;;Hembra;3;;25,1;;VERDADERO;6;IÑAKI;6;Naiara;6;BB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;10;371;337,4;;Hembra;4;;40,46;;VERDADERO;7;IÑAKI;6;Naiara;7;CA
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;11;353;337,3;;Hembra;3;;36,06;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;12;394;448;;Hembra;4;;55,86;;VERDADERO;15;IÑAKI;14;Naiara;15;CA
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;13;360;321,9;;Hembra;3;;20,44;;VERDADERO;4;IÑAKI;4;Naiara;4;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;14;366;353,3;;Hembra;3;;25,3;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;15;376;347,4;;Hembra;3;;27,67;;VERDADERO;7;IÑAKI;7;Naiara;7;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;16;381;353,9;;Hembra;3;;14,44;;VERDADERO;10;IÑAKI;13;Naiara;12;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;17;397;430,6;;Hembra;3;;34,8;;VERDADERO;5;IÑAKI;4;Naiara;5;BB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;18;375;401,8;;Hembra;3;;42,54;;VERDADERO;10;IÑAKI;10;Naiara;10;BB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;19;381;384,3;;Hembra;3;;25,29;;VERDADERO;12;IÑAKI;12;Naiara;12;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;20;358;342,1;;Hembra;3;;34,37;;VERDADERO;4;IÑAKI;4;Naiara;4;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;21;389;360,5;;Hembra;3;;17,68;;VERDADERO;9;IÑAKI;9;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;22;391;416,4;;Hembra;3;;39,2;;VERDADERO;8;IÑAKI;8;Naiara;8;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;23;354;314,7;;Hembra;3;;21,59;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;24;370;346,2;;Hembra;3;;22,86;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;25;367;333,3;;Hembra;3;;27,14;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;26;377;395,5;;Hembra;3;;27,81;;VERDADERO;;;;;;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;27;410;466,3;;Hembra;4;;55,68;;VERDADERO;11;IÑAKI;11;Naiara;11;CA
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;28;392;440,5;;Hembra;3;;47,7;;VERDADERO;10;IÑAKI;8;Naiara;10;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;29;398;448,8;;Hembra;4;;30,21;;VERDADERO;11;IÑAKI;10;Naiara;11;CA
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;30;412;440,5;;Hembra;3;;20,59;;VERDADERO;12;IÑAKI;13;Naiara;12;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;31;367;352,3;;Hembra;4;;38;;VERDADERO;8;IÑAKI;8;Naiara;8;CA
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;32;358;312,6;;Hembra;4;;17,39;;VERDADERO;6;IÑAKI;6;Naiara;6;CA
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;33;351;318,1;;Hembra;3;;22,43;;VERDADERO;5;IÑAKI;5;Naiara;5;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;34;395;424,9;;Hembra;3;;27,99;;VERDADERO;10;IÑAKI;11;Naiara;10;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;35;366;348,2;;Hembra;3;;40,67;;VERDADERO;9;IÑAKI;9;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;36;364;390,8;;Hembra;3;;30,53;;VERDADERO;8;IÑAKI;7;Naiara;8;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;37;382;440,4;;Macho;4;;;;VERDADERO;8;IÑAKI;8;Naiara;8;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;38;398;476,7;;Macho;4;;;;VERDADERO;11;IÑAKI;10;Naiara;11;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;39;365;347,8;;Macho;4;;;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;40;361;339,5;;Macho;4;;;;VERDADERO;5;IÑAKI;5;Naiara;5;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;41;363;311,4;;Macho;4;;;;VERDADERO;5;IÑAKI;5;Naiara;5;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;42;364;328,7;;Macho;4;;;;VERDADERO;7;IÑAKI;6;Naiara;7;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;43;370;380,2;;Macho;4;;;;VERDADERO;9;IÑAKI;8;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;44;365;361,5;;Macho;4;;;;VERDADERO;9;IÑAKI;9;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;45;372;387;;Macho;4;;;;VERDADERO;9;IÑAKI;8;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;46;374;342,7;;Macho;4;;;;VERDADERO;9;IÑAKI;9;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;47;386;427,1;;Macho;4;;;;VERDADERO;7;IÑAKI;7;Naiara;7;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;48;384;390;;Macho;4;;;;VERDADERO;9;IÑAKI;9;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;49;374;412;;Macho;4;;;;VERDADERO;8;IÑAKI;8;Naiara;8;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;50;363;333,6;;Macho;4;;;;VERDADERO;5;IÑAKI;5;Naiara;5;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;51;377;386,8;;Macho;4;;;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;52;403;503;;Macho;4;;;;VERDADERO;11;IÑAKI;10;Naiara;11;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;53;334;278,1;;Macho;4;;;;VERDADERO;4;IÑAKI;4;Naiara;4;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;54;382;367,6;;Macho;4;;;;VERDADERO;8;IÑAKI;9;Naiara;8;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;55;380;407,2;;Macho;4;;;;VERDADERO;9;IÑAKI;10;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;56;387;411,3;;Macho;4;;;;VERDADERO;11;IÑAKI;12;Naiara;11;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;57;360;349,2;;Macho;4;;;;VERDADERO;7;IÑAKI;8;Naiara;7;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;58;351;295,4;;Macho;4;;;;VERDADERO;4;IÑAKI;4;Naiara;4;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;59;371;376,8;;Macho;4;;;;VERDADERO;6;IÑAKI;6;Naiara;6;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;60;367;368,3;;Macho;4;;;;VERDADERO;7;IÑAKI;6;Naiara;7;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;61;342;246,6;;Macho;4;;;;VERDADERO;4;IÑAKI;4;Naiara;4;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;62;347;304,2;;Macho;4;;;;VERDADERO;4;IÑAKI;4;Naiara;4;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;63;372;372,6;;Macho;4;;;;VERDADERO;7;IÑAKI;8;Naiara;7;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;64;370;379,4;;Macho;4;;;;VERDADERO;9;IÑAKI;8;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;65;332;259,3;;Macho;4;;;;VERDADERO;5;IÑAKI;5;Naiara;5;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;66;383;419,5;;Macho;4;;;;VERDADERO;9;IÑAKI;8;Naiara;9;CB
Gure Ama Martina;27.8.b;23/03/2020;Hondarribia;24/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-230320-1;Fresco;;WKARMAC2, 2018;WALSH, 1990;;67;364;349,3;;Macho;4;;;;VERDADERO;8;IÑAKI;8;Naiara;8;CB
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;1;393;373;;Hembra;3;;21,9;;VERDADERO;12;IÑAKI;11;Naiara;12;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;2;381;387;;Hembra;3;;25,29;;VERDADERO;8;IÑAKI;7;Naiara;8;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;3;383;417,9;;Hembra;3;;34,54;;VERDADERO;9;IÑAKI;10;Naiara;9;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;4;389;355;;Hembra;3;;24,94;;VERDADERO;10;IÑAKI;10;Naiara;10;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;5;378;390,3;;Hembra;3;;25,01;;VERDADERO;9;IÑAKI;9;Naiara;9;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;6;368;396,1;;Hembra;3;;45,66;;VERDADERO;6;IÑAKI;7;Naiara;6;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;7;368;368,7;;Hembra;3;;27,58;;VERDADERO;10;IÑAKI;10;Naiara;10;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;8;382;353,2;;Hembra;4;;31,38;;VERDADERO;9;IÑAKI;9;Naiara;9;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;9;368;333,9;;Hembra;3;;37,38;;VERDADERO;6;IÑAKI;6;Naiara;6;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;10;358;315,8;;Hembra;4;;27,8;;VERDADERO;6;IÑAKI;6;Naiara;6;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;11;394;440,5;;Hembra;3;;41,57;;VERDADERO;8;IÑAKI;9;Naiara;8;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;12;372;384,6;;Hembra;3;;35,28;;VERDADERO;9;IÑAKI;9;Naiara;9;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;13;363;349;;Hembra;3;;33,26;;VERDADERO;5;IÑAKI;5;Naiara;5;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;14;381;376,6;;Hembra;3;;35,98;;VERDADERO;12;IÑAKI;11;Naiara;12;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;15;388;420,3;;Hembra;4;;54,78;;VERDADERO;9;IÑAKI;9;Naiara;9;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;16;377;382,1;;Hembra;4;;52,87;;VERDADERO;6;IÑAKI;7;Naiara;6;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;17;371;351,1;;Hembra;3;;18,56;;VERDADERO;9;IÑAKI;8;Naiara;9;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;18;377;392,4;;Hembra;3;;40,51;;VERDADERO;8;IÑAKI;10;Naiara;10;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;19;374;342,4;;Hembra;3;;26,31;;VERDADERO;9;IÑAKI;9;Naiara;9;
Beti Salada Segundo;27.8.b;24/03/2020;Pasaia;26/03/2020;Verdel - Caballa;Scomber scombrus;Mackerel;MAC;MAC-240320-2;Fresco;;WKARMAC2, 2018;WALSH, 1990;;20;367;377,1;;Hembra;3;;35,22;;VERDADERO;8;IÑAKI;9;Naiara;8;
